548,node_02_B,node_14_C,1,0,2259,-0.0
549,node_11_C,node_02_A,1,68,0,1.0
550,node_11_C,node_02_A,1,0,982,-0.0
551,node_15_C,node_11_A,1,0,3135,-0.0
552,node_25_B,node_13_C,1,1,0,1.0
553,node_22_B,node_27_C,1,22,0,1.0
554,node_22_B,node_27_C,1,0,1457,-0.0
555,node_19_C,node_23_B,1,2,0,1.0
556,node_18_A,node_12_A,1,27,0,1.0
557,node_18_A,node_12_A,1,0,121,-0.0
558,node_11_B,node_16_B,1,86,0,1.0
559,node_27_A,node_16_A,1,349,0,1.0
560,node_27_A,node_16_A,1,0,3087,-0.0
561,node_10_A,node_26_C,1,105,0,1.0
562,node_26_C,node_17_A,1,8,0,1.0
563,node_02_A,node_23_A,1,1632,0,-0.0
564,node_02_A,node_23_A,1,0,1353,-0.0
565,node_20_B,node_21_C,1,214,0,1.0
566,node_22_C,node_01_B,1,20,0,1.0
